SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,12-period-EMA,26-period-EMA,MACD,Signal
1,Litecoin,LTC,2013-04-29 23:59:59,4.573599815368652,4.225639820098877,4.366759777069092,4.383900165557861,0.0,75388963.842,,,,
2,Litecoin,LTC,2013-04-30 23:59:59,4.572380065917969,4.168960094451904,4.403520107269287,4.29649019241333,0.0,74020917.9127,,,,
3,Litecoin,LTC,2013-05-01 23:59:59,4.356860160827637,3.520289897918701,4.289539813995361,3.8010098934173584,0.0,65604596.3778,,,,
4,Litecoin,LTC,2013-05-02 23:59:59,4.039299964904785,3.0071699619293213,3.780019998550415,3.3719799518585205,0.0,58287978.8404,,,,
5,Litecoin,LTC,2013-05-03 23:59:59,3.4536099433898926,2.395940065383911,3.390439987182617,3.044909954071045,0.0,52694847.0708,,,,
6,Litecoin,LTC,2013-05-04 23:59:59,3.638279914855957,2.895250082015991,3.0322699546813965,3.4796199798583984,0.0,60290867.7155,,,,
7,Litecoin,LTC,2013-05-05 23:59:59,3.692460060119629,3.346060037612915,3.4931299686431885,3.5908899307250977,0.0,62298185.4291,,,,
8,Litecoin,LTC,2013-05-06 23:59:59,3.781019926071167,3.11601996421814,3.594219923019409,3.3712499141693115,0.0,58594361.235,,,,
9,Litecoin,LTC,2013-05-07 23:59:59,3.406719923019409,2.9397900104522705,3.3708701133728027,3.332740068435669,0.0,58051265.0352,,,,
10,Litecoin,LTC,2013-05-08 23:59:59,3.4911201000213623,3.2836201190948486,3.2836201190948486,3.4092400074005127,0.0,59508216.0152,,,,
11,Litecoin,LTC,2013-05-09 23:59:59,3.441689968109131,3.2948501110076904,3.399399995803833,3.4161500930786133,0.0,59755569.092,,,,
12,Litecoin,LTC,2013-05-10 23:59:59,3.6316399574279785,3.367189884185791,3.406529903411865,3.4433400630950928,0.0,60358926.6612,3.5784600178400674,,,
13,Litecoin,LTC,2013-05-11 23:59:59,3.4798099994659424,3.300610065460205,3.4603800773620605,3.348959922790528,0.0,58809512.5488,3.543152310909369,,,
