open-time,open,high,low,close,volume,close-time,quote-asset-volume,num-of-trades,taker-buy-base-asset-vol,taker-buy-quote-asset-vol,ignore,open-usd,high-usd,low-usd,close-usd,12-period-EMA,26-period-EMA,MACD,Signal,change,gain,loss,avg-gain,avg-loss,RS,RSI
1580428800.0,9511.52,9530.22,9472.86,9473.87,1168.793205,1580432399999,11107428.72721549,14220,575.02304,5464910.97487095,0,9497.25272,9520.68978,9452.966994,9459.659195000002,,,,,0.0,0.0,0.0,,,,
1580432400.0,9473.67,9499.71,9440.12,9478.47,1239.489746,1580435999999,11743336.20032011,14549,593.787314,5626877.67041664,0,9459.459495,9490.21029,9422.183772,9465.200142,,,,,5.540946999997686,5.540946999997686,0.0,,,,
1580436000.0,9478.48,9479.06,9390.07,9444.35,2150.656428,1580439599999,20284951.50827886,18062,975.03249,9201869.21078809,0,9463.314432,9469.58094,9372.228867,9427.35017,,,,,-37.84997199999998,0.0,37.84997199999998,,,,
1580439600.0,9444.34,9474.94,9431.29,9444.0,1218.211829,1580443199999,11521209.6260547,14473,537.892841,5087203.1754799,0,9427.340188,9461.675084,9411.484291,9424.1676,,,,,-3.182569999999032,0.0,3.182569999999032,,,,
1580443200.0,9444.69,9448.68,9400.0,9416.12,1783.373481,1580446799999,16801406.44651481,16654,836.490274,7881840.72835817,0,9424.856151,9431.672376,9374.62,9393.521312,,,,,-30.646287999999917,0.0,30.646287999999917,,,,
1580446800.0,9416.51,9432.14,9330.0,9345.53,2263.559288,1580450399999,21229754.71955318,19871,929.182621,8717198.07883987,0,9395.793678,9416.105361999998,9307.608,9324.035281,,,,,-69.48603100000037,0.0,69.48603100000037,,,,
1580450400.0,9345.53,9393.17,9320.0,9379.32,2488.723186,1580453999999,23297084.65002368,20877,1164.779749,10905097.78999728,0,9324.969834,9375.322977,9294.836,9360.56136,,,,,36.5260789999993,36.5260789999993,0.0,,,,
1580454000.0,9379.0,9382.39,9329.34,9374.56,1540.458245,1580457599999,14402580.45469341,15002,895.983252,8377421.11618453,0,9359.3041,9363.62522,9303.217848,9348.311232,,,,,-12.250127999999677,0.0,12.250127999999677,,,,
1580457600.0,9375.5,9409.51,9338.0,9378.3,1716.908944,1580461199999,16087790.41750976,17985,884.778115,8290334.11815592,0,9350.18615,9389.750029,9310.9198,9358.60557,,,,,10.294337999999698,10.294337999999698,0.0,,,,
1580461200.0,9378.3,9414.94,9357.04,9359.61,1970.24062,1580464799999,18500169.96659164,16625,964.489961,9058313.50257948,0,9358.60557,9395.168626,9330.840288,9333.403092,,,,,-25.20247799999925,0.0,25.20247799999925,,,,
